"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T06:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T07:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T08:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T09:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T10:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T11:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T12:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T13:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T14:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T15:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T16:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T17:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T18:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T19:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T20:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T21:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T22:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T23:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-24T00:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T06:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",127.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T07:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",129.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T08:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",123.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T09:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",114.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T10:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",92.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T11:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",68.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T12:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",56.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T13:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",47.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T14:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",69.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T15:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",49.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T16:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",46.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T17:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",45.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T18:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",51.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T19:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",44.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T20:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",46.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T21:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",32.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T22:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",23.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-23T23:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",25.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2023-04-24T00:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",21.0
