latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
27.732864,85.24719,1293.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),rain (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h)
2021-01-07T10:00,20.5,31,2.8,0.00,0.00,1010.7,871.4,0,1.67,8.2,322,26.6
2021-01-07T11:00,18.6,46,6.8,0.00,0.00,1010.9,870.7,0,1.15,3.9,338,23.8
2021-01-07T12:00,18.0,42,4.9,0.00,0.00,1011.4,870.9,0,1.20,6.1,315,16.2
2021-01-07T13:00,17.0,47,5.5,0.00,0.00,1012.3,871.2,0,1.04,4.0,270,15.5
2021-01-07T14:00,16.1,51,5.9,0.00,0.00,1013.1,871.5,6,0.90,3.3,229,11.9
2021-01-07T15:00,12.5,72,7.5,0.00,0.00,1013.6,870.3,1,0.41,1.8,191,10.1
2021-01-07T16:00,12.3,67,6.4,0.00,0.00,1013.8,870.4,0,0.46,2.2,180,8.6
2021-01-07T17:00,11.7,68,5.9,0.00,0.00,1014.0,870.3,0,0.45,2.5,172,9.4
2021-01-07T18:00,11.3,67,5.3,0.00,0.00,1013.6,869.7,0,0.45,2.9,173,9.7
2021-01-07T19:00,10.7,66,4.7,0.00,0.00,1013.3,869.2,0,0.44,2.9,173,9.4
2021-01-07T20:00,10.2,67,4.3,0.00,0.00,1013.0,868.7,0,0.42,3.3,174,8.6
2021-01-07T21:00,10.1,64,3.6,0.00,0.00,1012.4,868.2,0,0.45,2.5,172,8.6
2021-01-07T22:00,10.9,57,2.7,0.00,0.00,1012.2,868.4,0,0.56,1.8,169,8.3
2021-01-07T23:00,11.3,52,1.8,0.00,0.00,1012.4,868.7,0,0.64,1.8,169,9.0
2021-01-08T00:00,11.4,55,2.6,0.00,0.00,1012.6,869.0,0,0.61,3.3,174,9.4
2021-01-08T01:00,8.7,68,3.2,0.00,0.00,1013.3,868.3,0,0.36,3.3,167,10.8
2021-01-08T02:00,11.0,62,4.0,0.00,0.00,1014.4,870.3,0,0.50,2.2,171,10.1
2021-01-08T03:00,14.6,52,5.0,0.00,0.00,1015.5,872.9,0,0.79,1.9,158,9.4
2021-01-08T04:00,17.0,42,4.1,0.00,0.00,1016.0,874.4,0,1.11,3.3,347,13.3
2021-01-08T05:00,18.5,34,2.5,0.00,0.00,1015.5,874.7,0,1.40,5.3,332,19.1
2021-01-08T06:00,19.7,32,2.6,0.00,0.00,1014.4,874.2,0,1.55,7.5,325,24.5
2021-01-08T07:00,20.1,35,4.1,0.00,0.00,1013.3,873.5,0,1.54,9.4,328,29.2
2021-01-08T08:00,20.1,40,6.2,0.00,0.00,1012.4,872.7,0,1.40,10.0,330,30.6
2021-01-08T09:00,19.7,43,6.7,0.00,0.00,1012.0,872.2,0,1.31,9.2,329,30.2
2021-01-08T10:00,18.9,46,7.1,0.00,0.00,1011.8,871.6,0,1.18,8.4,335,28.1
2021-01-08T11:00,17.4,53,7.8,0.00,0.00,1011.7,870.9,0,0.92,5.2,348,24.8
2021-01-08T12:00,16.3,50,5.9,0.00,0.00,1012.1,870.7,0,0.92,7.0,348,16.9
2021-01-08T13:00,15.6,54,6.2,0.00,0.00,1012.9,871.1,1,0.82,3.6,264,16.9
2021-01-08T14:00,14.8,58,6.7,0.00,0.00,1013.9,871.6,2,0.70,2.3,198,11.9
2021-01-08T15:00,13.1,70,7.8,0.00,0.00,1014.7,871.5,4,0.45,1.8,180,9.4
2021-01-08T16:00,11.4,81,8.2,0.00,0.00,1015.1,871.1,3,0.26,1.1,180,8.3
2021-01-08T17:00,10.4,84,7.8,0.00,0.00,1015.2,870.7,2,0.20,1.8,180,8.3
2021-01-08T18:00,10.4,84,7.8,0.00,0.00,1014.8,870.4,1,0.20,3.3,174,10.1
2021-01-08T19:00,10.0,86,7.7,0.00,0.00,1014.4,869.9,1,0.18,2.2,180,10.8
2021-01-08T20:00,9.5,88,7.5,0.00,0.00,1014.5,869.7,0,0.15,1.4,180,11.2
2021-01-08T21:00,9.1,87,7.1,0.00,0.00,1014.4,869.4,11,0.15,2.2,180,12.6
2021-01-08T22:00,9.3,83,6.6,0.00,0.00,1013.9,869.1,39,0.20,3.3,174,14.8
2021-01-08T23:00,9.4,79,5.9,0.00,0.00,1013.7,869.0,49,0.25,2.9,173,15.1
2021-01-09T00:00,8.1,86,5.9,0.00,0.00,1013.8,868.5,64,0.15,4.4,171,15.1
2021-01-09T01:00,9.1,76,5.2,0.00,0.00,1014.1,869.2,55,0.27,2.2,171,16.2
2021-01-09T02:00,10.1,66,4.1,0.00,0.00,1014.5,870.0,62,0.42,2.9,173,13.7
2021-01-09T03:00,13.7,54,4.5,0.00,0.00,1014.9,872.0,70,0.72,2.6,164,14.0
2021-01-09T04:00,17.4,34,1.4,0.00,0.00,1015.1,873.8,69,1.31,1.8,349,14.4
2021-01-09T05:00,19.7,24,-1.3,0.00,0.00,1014.2,874.0,65,1.74,5.1,315,20.9
2021-01-09T06:00,21.2,22,-1.5,0.00,0.00,1012.8,873.5,44,1.97,8.2,308,28.1
2021-01-09T07:00,21.5,26,1.0,0.00,0.00,1011.5,872.5,15,1.90,10.5,311,33.1
2021-01-09T08:00,21.2,32,3.7,0.00,0.00,1010.7,871.7,1,1.72,10.2,318,33.5
2021-01-09T09:00,20.6,37,5.3,0.00,0.00,1010.3,871.1,0,1.54,9.2,321,32.8
2021-01-09T10:00,19.8,41,6.2,0.00,0.00,1010.1,870.5,0,1.36,8.1,328,29.5
2021-01-09T11:00,18.2,51,7.9,0.00,0.00,1010.7,870.4,0,1.03,4.0,333,25.2
2021-01-09T12:00,17.0,54,7.7,0.00,0.00,1010.8,869.9,0,0.88,5.8,356,16.9
2021-01-09T13:00,14.5,66,8.2,0.00,0.00,1011.6,869.5,1,0.57,0.7,180,16.2
2021-01-09T14:00,13.2,68,7.4,0.00,0.00,1012.2,869.4,0,0.49,1.4,180,11.5
2021-01-09T15:00,12.5,70,7.2,0.00,0.00,1012.9,869.7,0,0.43,1.4,180,10.8
2021-01-09T16:00,12.0,72,7.1,0.00,0.00,1013.3,869.8,0,0.39,1.4,180,10.4
2021-01-09T17:00,11.5,74,7.0,0.00,0.00,1013.2,869.5,0,0.36,2.2,180,11.5
2021-01-09T18:00,11.1,75,6.8,0.00,0.00,1013.0,869.2,0,0.34,2.2,180,12.2
2021-01-09T19:00,11.0,74,6.5,0.00,0.00,1012.8,868.9,0,0.34,2.5,180,13.3
2021-01-09T20:00,10.8,73,6.2,0.00,0.00,1012.6,868.7,0,0.35,2.5,172,14.0
2021-01-09T21:00,10.6,72,5.7,0.00,0.00,1012.0,868.1,0,0.36,2.9,173,14.8
2021-01-09T22:00,10.5,69,5.1,0.00,0.00,1011.4,867.5,0,0.39,3.7,169,15.8
2021-01-09T23:00,10.1,68,4.4,0.00,0.00,1011.4,867.3,0,0.40,3.3,167,15.8
2021-01-10T00:00,8.8,75,4.7,0.00,0.00,1012.0,867.2,17,0.28,5.9,166,15.1
2021-01-10T01:00,9.8,68,4.2,0.00,0.00,1012.6,868.2,37,0.39,3.3,167,17.3
2021-01-10T02:00,11.3,60,3.8,0.00,0.00,1013.0,869.3,26,0.54,3.3,167,14.4
2021-01-10T03:00,15.0,50,4.7,0.00,0.00,1013.4,871.3,29,0.85,4.5,166,15.5
2021-01-10T04:00,18.8,35,3.1,0.00,0.00,1013.7,873.2,11,1.40,2.3,321,15.5
2021-01-10T05:00,20.2,33,3.2,0.00,0.00,1013.3,873.5,0,1.60,5.6,320,21.6
2021-01-10T06:00,21.2,32,3.9,0.00,0.00,1012.3,873.1,11,1.71,8.4,320,28.4
2021-01-10T07:00,21.6,33,4.8,0.00,0.00,1011.2,872.3,0,1.72,9.7,318,32.0
2021-01-10T08:00,21.5,36,5.9,0.00,0.00,1010.2,871.4,0,1.64,10.0,319,33.1
2021-01-10T09:00,21.0,38,6.3,0.00,0.00,1009.6,870.7,0,1.54,9.2,321,32.8
2021-01-10T10:00,20.2,41,6.6,0.00,0.00,1009.3,870.1,0,1.40,8.2,322,29.9
2021-01-10T11:00,18.8,47,7.1,0.00,0.00,1009.4,869.5,0,1.16,5.6,333,25.9
2021-01-10T12:00,17.6,47,6.2,0.00,0.00,1009.9,869.4,0,1.06,6.4,322,17.3
2021-01-10T13:00,16.6,53,6.9,0.00,0.00,1010.6,869.6,0,0.89,2.6,214,16.6
2021-01-10T14:00,13.7,68,8.0,0.00,0.00,1011.7,869.2,0,0.49,0.7,180,10.8
2021-01-10T15:00,13.4,64,6.6,0.00,0.00,1012.3,869.6,2,0.56,1.4,180,8.6
2021-01-10T16:00,12.6,67,6.7,0.00,0.00,1012.8,869.7,12,0.48,2.2,189,9.7
2021-01-10T17:00,12.2,71,7.0,0.00,0.00,1013.1,869.8,21,0.42,1.4,180,10.1
2021-01-10T18:00,11.6,75,7.3,0.00,0.00,1012.9,869.3,18,0.34,1.8,180,10.1
2021-01-10T19:00,11.3,77,7.3,0.00,0.00,1012.5,868.8,12,0.31,2.5,180,10.8
2021-01-10T20:00,10.8,80,7.5,0.00,0.00,1012.1,868.2,8,0.26,2.2,171,11.2
2021-01-10T21:00,10.4,84,7.8,0.00,0.00,1011.7,867.7,6,0.20,1.8,180,11.2
2021-01-10T22:00,10.1,87,8.0,0.00,0.00,1011.5,867.4,5,0.16,1.8,180,11.2
2021-01-10T23:00,9.7,88,7.7,0.00,0.00,1011.3,867.0,2,0.15,2.2,171,11.5
2021-01-11T00:00,8.4,91,6.9,0.00,0.00,1012.1,867.1,2,0.10,2.9,173,11.9
2021-01-11T01:00,7.7,93,6.6,0.00,0.00,1012.6,867.2,1,0.08,4.0,170,13.7
2021-01-11T02:00,8.3,92,7.0,0.00,0.00,1013.5,868.3,1,0.09,5.9,169,16.2
2021-01-11T03:00,13.4,70,8.0,0.00,0.00,1014.4,871.4,1,0.46,4.9,163,16.6
2021-01-11T04:00,16.4,53,6.8,0.00,0.00,1015.2,873.5,0,0.88,2.1,31,13.0
2021-01-11T05:00,18.2,47,6.5,0.00,0.00,1014.7,873.8,0,1.12,4.3,355,18.0
2021-01-11T06:00,19.6,42,6.2,0.00,0.00,1013.4,873.3,0,1.33,6.4,333,23.8
2021-01-11T07:00,20.0,41,6.5,0.00,0.00,1012.1,872.4,0,1.37,8.6,327,28.8
2021-01-11T08:00,19.8,45,7.6,0.00,0.00,1011.3,871.6,0,1.27,9.1,326,29.9
2021-01-11T09:00,19.2,51,8.8,0.00,0.00,1011.0,871.1,0,1.09,8.9,328,29.9
2021-01-11T10:00,18.0,58,9.5,0.00,0.00,1011.1,870.6,1,0.87,7.4,331,28.4
