latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
27.732864,85.24719,1293.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),rain (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h)
2023-01-04T13:00,9.3,69,3.9,0.00,0.00,1020.0,874.3,0,0.37,4.8,312,11.5
2023-01-04T14:00,9.8,57,1.6,0.00,0.00,1020.4,874.9,0,0.53,2.6,236,9.7
2023-01-04T15:00,8.5,66,2.5,0.00,0.00,1021.0,874.8,0,0.38,0.4,180,5.0
2023-01-04T16:00,6.8,76,2.9,0.00,0.00,1021.5,874.4,0,0.24,2.6,164,7.9
2023-01-04T17:00,6.6,76,2.6,0.00,0.00,1021.5,874.3,0,0.24,3.6,174,10.4
2023-01-04T18:00,6.4,75,2.4,0.00,0.00,1021.5,874.2,0,0.24,3.3,174,11.2
2023-01-04T19:00,6.1,76,2.2,0.00,0.00,1021.1,873.8,0,0.23,3.0,166,11.2
2023-01-04T20:00,5.8,76,1.9,0.00,0.00,1020.9,873.4,0,0.22,3.3,167,11.5
2023-01-04T21:00,5.6,76,1.7,0.00,0.00,1020.3,872.8,0,0.22,3.7,169,13.0
2023-01-04T22:00,5.2,76,1.4,0.00,0.00,1019.7,872.1,0,0.21,4.0,170,13.7
2023-01-04T23:00,4.6,77,1.0,0.00,0.00,1019.7,871.8,0,0.19,4.5,166,14.8
2023-01-05T00:00,3.6,81,0.6,0.00,0.00,1021.1,872.5,0,0.15,3.4,162,15.1
2023-01-05T01:00,4.3,74,0.1,0.00,0.00,1021.4,873.1,0,0.22,4.9,163,15.1
2023-01-05T02:00,5.2,68,-0.2,0.00,0.00,1022.0,874.1,0,0.28,6.0,163,16.9
2023-01-05T03:00,9.1,59,1.4,0.00,0.00,1023.2,877.0,0,0.48,5.7,162,17.6
2023-01-05T04:00,12.5,41,-0.5,0.00,0.00,1024.1,879.3,0,0.86,1.4,90,14.4
2023-01-05T05:00,14.1,38,-0.1,0.00,0.00,1023.8,879.8,0,1.00,1.6,27,11.9
2023-01-05T06:00,15.5,35,0.0,0.00,0.00,1022.7,879.5,0,1.15,2.6,344,13.7
2023-01-05T07:00,16.3,32,-0.3,0.00,0.00,1021.3,878.7,0,1.26,5.5,328,18.4
2023-01-05T08:00,16.6,31,-0.7,0.00,0.00,1020.0,877.7,0,1.31,7.3,327,22.7
2023-01-05T09:00,16.3,30,-1.2,0.00,0.00,1019.5,877.1,1,1.30,8.3,326,24.1
2023-01-05T10:00,15.4,31,-1.7,0.00,0.00,1019.4,876.6,1,1.21,7.9,317,24.1
2023-01-05T11:00,13.6,45,1.7,0.00,0.00,1019.8,876.1,0,0.86,3.8,319,20.9
2023-01-05T12:00,12.5,37,-1.8,0.00,0.00,1021.1,876.8,0,0.92,4.7,266,12.2
2023-01-05T13:00,11.1,45,-0.3,0.00,0.00,1021.9,876.8,0,0.72,4.1,225,9.7
2023-01-05T14:00,11.1,43,-1.0,0.00,0.00,1022.5,877.3,0,0.75,3.2,207,7.9
2023-01-05T15:00,9.1,57,1.0,0.00,0.00,1023.0,876.8,0,0.50,1.5,166,6.1
2023-01-05T16:00,7.3,68,1.8,0.00,0.00,1023.5,876.4,0,0.33,2.3,162,7.2
2023-01-05T17:00,7.2,67,1.4,0.00,0.00,1023.6,876.4,0,0.34,3.4,162,9.4
2023-01-05T18:00,7.1,66,1.1,0.00,0.00,1023.2,876.0,0,0.35,4.1,165,11.2
2023-01-05T19:00,6.9,65,0.8,0.00,0.00,1022.7,875.5,0,0.34,4.1,165,11.9
2023-01-05T20:00,6.5,66,0.6,0.00,0.00,1022.0,874.7,0,0.33,3.7,169,11.9
2023-01-05T21:00,6.0,66,0.1,0.00,0.00,1021.4,874.0,0,0.32,3.0,166,11.5
2023-01-05T22:00,5.6,65,-0.4,0.00,0.00,1021.0,873.4,0,0.32,2.6,164,11.2
2023-01-05T23:00,5.4,64,-1.0,0.00,0.00,1021.0,873.3,0,0.33,3.3,167,12.2
2023-01-06T00:00,4.3,73,-0.0,0.00,0.00,1022.0,873.7,0,0.22,4.8,167,14.0
2023-01-06T01:00,4.3,73,-0.2,0.00,0.00,1022.5,874.1,0,0.23,4.8,167,16.6
2023-01-06T02:00,5.3,68,-0.0,0.00,0.00,1023.3,875.2,0,0.28,4.8,167,16.6
2023-01-06T03:00,9.7,59,2.1,0.00,0.00,1024.3,878.2,0,0.49,4.3,156,16.2
2023-01-06T04:00,14.6,38,0.3,0.00,0.00,1024.5,880.6,0,1.04,2.6,74,13.3
2023-01-06T05:00,16.5,33,0.1,0.00,0.00,1023.7,880.8,0,1.27,2.6,16,13.0
2023-01-06T06:00,17.9,31,0.3,0.00,0.00,1022.2,880.1,0,1.42,3.8,343,14.8
2023-01-06T07:00,18.8,29,0.5,0.00,0.00,1020.8,879.3,0,1.53,5.8,330,18.7
2023-01-06T08:00,19.0,30,1.1,0.00,0.00,1019.6,878.4,0,1.53,8.0,324,23.4
2023-01-06T09:00,18.6,30,0.6,0.00,0.00,1019.0,877.7,0,1.50,9.0,323,25.9
2023-01-06T10:00,17.6,28,-1.2,0.00,0.00,1019.3,877.5,0,1.45,8.2,337,25.6
2023-01-06T11:00,15.0,48,4.2,0.00,0.00,1019.5,876.5,0,0.88,4.0,360,21.2
2023-01-06T12:00,14.5,33,-1.5,0.00,0.00,1020.8,877.4,0,1.10,3.3,139,12.6
2023-01-06T13:00,11.1,55,2.4,0.00,0.00,1021.5,876.5,0,0.60,1.8,169,8.3
2023-01-06T14:00,9.8,60,2.5,0.00,0.00,1021.9,876.2,0,0.48,2.5,172,7.9
2023-01-06T15:00,9.1,62,2.3,0.00,0.00,1022.3,876.2,0,0.44,2.6,164,7.6
2023-01-06T16:00,8.7,61,1.7,0.00,0.00,1022.3,876.0,0,0.44,4.2,160,8.6
2023-01-06T17:00,8.5,59,1.0,0.00,0.00,1022.4,876.0,0,0.45,4.9,163,9.0
2023-01-06T18:00,8.7,54,0.0,0.00,0.00,1021.9,875.7,0,0.51,4.8,167,9.0
2023-01-06T19:00,8.6,52,-0.7,0.00,0.00,1021.5,875.3,0,0.54,4.5,166,9.0
2023-01-06T20:00,7.9,53,-1.1,0.00,0.00,1020.8,874.4,0,0.50,4.9,163,9.7
2023-01-06T21:00,7.6,53,-1.5,0.00,0.00,1020.1,873.6,0,0.50,5.0,159,9.7
2023-01-06T22:00,7.6,50,-2.1,0.00,0.00,1019.4,873.0,0,0.52,4.5,166,9.7
2023-01-06T23:00,7.6,48,-2.7,0.00,0.00,1019.1,872.8,0,0.54,4.8,167,10.8
2023-01-07T00:00,6.0,49,-4.1,0.00,0.00,1020.0,872.7,0,0.48,5.9,166,10.8
2023-01-07T01:00,6.7,42,-5.4,0.00,0.00,1020.7,873.7,0,0.57,4.1,165,16.2
2023-01-07T02:00,7.6,40,-5.2,0.00,0.00,1021.5,874.8,0,0.63,3.8,163,13.7
2023-01-07T03:00,11.6,39,-1.7,0.00,0.00,1022.2,877.3,0,0.83,4.6,162,12.6
2023-01-07T04:00,16.0,27,-3.0,0.00,0.00,1022.6,879.6,0,1.33,3.9,124,12.6
2023-01-07T05:00,17.9,20,-5.6,0.00,0.00,1022.2,880.2,0,1.65,2.4,63,12.2
2023-01-07T06:00,19.1,19,-5.2,0.00,0.00,1021.1,879.7,0,1.80,2.9,353,12.6
2023-01-07T07:00,19.9,19,-4.6,0.00,0.00,1019.6,878.8,0,1.88,5.6,333,18.0
2023-01-07T08:00,19.9,18,-4.8,0.00,0.00,1018.4,877.8,0,1.90,8.5,332,24.5
2023-01-07T09:00,19.4,18,-5.4,0.00,0.00,1017.4,876.7,0,1.84,9.3,332,26.6
2023-01-07T10:00,18.4,19,-5.5,0.00,0.00,1017.1,876.0,0,1.71,7.9,330,25.9
2023-01-07T11:00,15.5,52,5.6,0.00,0.00,1017.1,874.7,0,0.85,5.8,330,19.4
2023-01-07T12:00,14.9,25,-5.2,0.00,0.00,1018.3,875.5,0,1.28,2.6,196,13.0
2023-01-07T13:00,11.1,47,0.2,0.00,0.00,1018.9,874.2,0,0.70,2.5,188,10.1
2023-01-07T14:00,10.5,44,-1.2,0.00,0.00,1019.3,874.3,0,0.71,1.8,180,9.4
2023-01-07T15:00,9.7,49,-0.6,0.00,0.00,1019.7,874.2,0,0.62,1.5,166,9.0
2023-01-07T16:00,9.4,49,-0.9,0.00,0.00,1020.1,874.4,0,0.60,2.3,162,7.9
2023-01-07T17:00,9.4,46,-1.6,0.00,0.00,1020.0,874.4,0,0.63,4.1,165,8.6
2023-01-07T18:00,8.7,48,-1.7,0.00,0.00,1019.3,873.4,0,0.58,5.2,168,10.1
2023-01-07T19:00,8.1,48,-2.1,0.00,0.00,1018.8,872.7,0,0.56,5.6,165,11.2
2023-01-07T20:00,8.3,45,-3.1,0.00,0.00,1018.2,872.3,0,0.61,5.7,162,13.0
2023-01-07T21:00,8.2,42,-3.9,0.00,0.00,1017.4,871.6,0,0.63,5.7,162,14.4
2023-01-07T22:00,8.0,40,-4.8,0.00,0.00,1016.8,871.0,0,0.64,5.4,160,14.8
2023-01-07T23:00,7.7,39,-5.4,0.00,0.00,1016.6,870.7,0,0.64,4.6,162,14.4
2023-01-08T00:00,5.7,50,-3.8,0.00,0.00,1018.0,870.9,0,0.46,7.3,160,14.4
2023-01-08T01:00,6.8,41,-5.5,0.00,0.00,1018.7,872.0,0,0.58,5.4,160,17.6
2023-01-08T02:00,7.3,40,-5.4,0.00,0.00,1019.4,872.8,0,0.61,5.9,166,16.9
2023-01-08T03:00,10.7,40,-2.4,0.00,0.00,1020.3,875.2,0,0.78,6.2,170,17.3
2023-01-08T04:00,15.8,25,-4.1,0.00,0.00,1020.7,877.9,0,1.35,4.1,135,15.1
2023-01-08T05:00,17.8,20,-5.8,0.00,0.00,1019.9,878.1,0,1.64,2.9,83,14.0
2023-01-08T06:00,19.1,18,-5.9,0.00,0.00,1018.7,877.7,0,1.82,1.8,37,13.3
2023-01-08T07:00,20.0,17,-6.0,0.00,0.00,1017.4,876.9,0,1.94,3.2,333,14.4
2023-01-08T08:00,20.1,18,-5.2,0.00,0.00,1016.5,876.2,0,1.94,4.8,312,17.3
2023-01-08T09:00,19.7,19,-4.3,0.00,0.00,1016.2,875.8,0,1.85,5.8,300,18.7
2023-01-08T10:00,18.7,22,-3.2,0.00,0.00,1016.2,875.3,0,1.68,5.4,290,18.4
2023-01-08T11:00,16.4,48,5.5,0.00,0.00,1016.8,874.8,0,0.96,4.3,265,14.8
2023-01-08T12:00,14.7,35,-0.7,0.00,0.00,1017.9,875.0,0,1.09,3.8,197,7.9
2023-01-08T13:00,11.3,56,2.8,0.00,0.00,1018.4,873.9,0,0.60,2.5,180,9.4
2023-01-08T14:00,10.7,46,-0.4,0.00,0.00,1019.1,874.2,0,0.69,1.8,169,7.6
2023-01-08T15:00,10.3,40,-2.8,0.00,0.00,1019.6,874.5,0,0.76,2.6,164,10.1
2023-01-08T16:00,9.9,38,-3.7,0.00,0.00,1019.9,874.5,0,0.76,3.3,167,11.5
2023-01-08T17:00,9.6,39,-3.7,0.00,0.00,1020.1,874.5,0,0.73,3.6,174,12.2
2023-01-08T18:00,9.1,43,-2.8,0.00,0.00,1019.9,874.1,0,0.66,4.0,170,12.2
2023-01-08T19:00,8.9,45,-2.4,0.00,0.00,1019.5,873.7,0,0.63,5.2,168,14.0
2023-01-08T20:00,8.7,45,-2.6,0.00,0.00,1018.8,873.0,0,0.62,6.0,163,15.8
2023-01-08T21:00,8.8,42,-3.5,0.00,0.00,1018.1,872.4,0,0.66,5.9,166,16.6
2023-01-08T22:00,8.5,40,-4.2,0.00,0.00,1017.7,872.0,0,0.66,5.0,159,16.2
2023-01-08T23:00,7.9,41,-4.7,0.00,0.00,1018.0,871.9,0,0.63,5.2,164,16.6
2023-01-09T00:00,6.1,47,-4.5,0.00,0.00,1019.4,872.3,0,0.50,6.3,167,17.6
2023-01-09T01:00,5.6,49,-4.4,0.00,0.00,1020.0,872.5,0,0.47,7.1,165,20.2
2023-01-09T02:00,6.4,48,-3.8,0.00,0.00,1020.9,873.7,0,0.50,8.1,167,21.6
2023-01-09T03:00,10.9,43,-1.2,0.00,0.00,1021.5,876.3,0,0.74,8.0,170,22.0
2023-01-09T04:00,15.7,27,-3.1,0.00,0.00,1022.4,879.3,0,1.29,2.9,150,19.1
2023-01-09T05:00,17.4,24,-3.4,0.00,0.00,1021.7,879.5,0,1.52,2.8,50,12.6
2023-01-09T06:00,18.8,23,-2.8,0.00,0.00,1020.3,878.9,0,1.68,3.1,36,14.4
2023-01-09T07:00,19.7,22,-2.7,0.00,0.00,1018.6,877.9,0,1.80,3.6,360,15.5
2023-01-09T08:00,20.0,22,-2.5,0.00,0.00,1017.4,876.9,4,1.82,5.0,330,17.6
2023-01-09T09:00,19.7,23,-2.3,0.00,0.00,1016.7,876.2,0,1.78,6.4,322,19.8
2023-01-09T10:00,18.8,24,-2.2,0.00,0.00,1016.9,876.0,0,1.65,6.6,311,19.8
2023-01-09T11:00,16.2,51,5.9,0.00,0.00,1017.5,875.3,0,0.91,4.9,306,18.4
2023-01-09T12:00,15.5,30,-2.1,0.00,0.00,1018.1,875.6,0,1.24,3.9,248,13.0
2023-01-09T13:00,12.6,48,1.9,0.00,0.00,1019.1,875.1,0,0.75,4.2,211,9.0
2023-01-09T14:00,10.8,56,2.5,0.00,0.00,1019.5,874.6,0,0.57,3.3,186,9.4
2023-01-09T15:00,10.4,54,1.4,0.00,0.00,1019.9,874.7,0,0.58,2.5,172,8.3
2023-01-09T16:00,9.9,54,1.1,0.00,0.00,1019.7,874.4,0,0.56,3.0,166,9.4
2023-01-09T17:00,9.5,55,0.9,0.00,0.00,1019.7,874.2,0,0.54,3.3,167,10.1
2023-01-09T18:00,9.2,55,0.7,0.00,0.00,1019.2,873.6,0,0.52,3.6,174,10.4
2023-01-09T19:00,8.9,56,0.5,0.00,0.00,1018.9,873.2,1,0.51,3.6,174,10.1
2023-01-09T20:00,8.5,57,0.4,0.00,0.00,1018.6,872.7,25,0.48,3.6,174,10.1
2023-01-09T21:00,8.3,56,-0.1,0.00,0.00,1018.0,872.1,13,0.49,3.3,174,9.7
2023-01-09T22:00,8.2,54,-0.7,0.00,0.00,1017.3,871.5,16,0.50,3.7,169,11.5
2023-01-09T23:00,7.8,53,-1.2,0.00,0.00,1017.3,871.3,6,0.50,4.4,171,13.0
2023-01-10T00:00,6.3,56,-1.9,0.00,0.00,1018.5,871.6,2,0.42,5.9,169,14.4
2023-01-10T01:00,6.3,56,-2.0,0.00,0.00,1018.8,871.9,20,0.42,5.5,169,16.6
2023-01-10T02:00,7.3,53,-1.6,0.00,0.00,1019.6,873.0,3,0.48,5.9,169,16.2
2023-01-10T03:00,11.3,50,1.1,0.00,0.00,1020.0,875.2,29,0.67,6.2,173,16.2
2023-01-10T04:00,15.7,31,-1.5,0.00,0.00,1020.2,877.4,0,1.23,2.1,149,13.7
2023-01-10T05:00,17.3,27,-1.8,0.00,0.00,1019.5,877.5,1,1.44,2.2,351,11.9
2023-01-10T06:00,18.3,27,-0.9,0.00,0.00,1018.0,876.7,40,1.53,4.2,329,16.2
2023-01-10T07:00,18.9,28,0.1,0.00,0.00,1016.4,875.6,0,1.57,5.7,325,20.2
2023-01-10T08:00,19.1,29,0.4,0.00,0.00,1015.2,874.7,0,1.58,7.3,327,22.7
2023-01-10T09:00,18.8,29,0.3,0.00,0.00,1014.2,873.7,0,1.55,6.4,333,22.7
2023-01-10T10:00,18.0,30,0.0,0.00,0.00,1013.6,872.8,0,1.45,5.5,337,20.5
2023-01-10T11:00,16.0,57,7.6,0.00,0.00,1013.9,872.2,1,0.78,4.7,337,16.6
2023-01-10T12:00,15.0,33,-1.1,0.00,0.00,1015.2,872.8,14,1.14,5.2,282,11.9
2023-01-10T13:00,14.2,34,-1.4,0.00,0.00,1015.9,873.1,9,1.07,4.4,279,12.6
2023-01-10T14:00,13.5,36,-1.2,0.00,0.00,1016.5,873.2,7,0.98,1.5,166,11.2
2023-01-10T15:00,10.1,60,2.6,0.00,0.00,1016.6,871.8,14,0.50,1.8,169,5.4
2023-01-10T16:00,9.4,59,1.9,0.00,0.00,1016.6,871.4,13,0.48,2.5,172,7.2
2023-01-10T17:00,9.0,60,1.6,0.00,0.00,1016.3,871.0,7,0.47,2.5,172,8.6
2023-01-10T18:00,8.3,64,1.9,0.00,0.00,1015.9,870.3,0,0.39,1.8,169,8.6
2023-01-10T19:00,8.1,64,1.7,0.00,0.00,1015.3,869.7,0,0.39,3.3,174,7.9
2023-01-10T20:00,7.8,64,1.5,0.00,0.00,1014.4,868.8,0,0.38,3.8,163,9.4
2023-01-10T21:00,7.6,64,1.1,0.00,0.00,1013.7,868.1,0,0.38,3.8,163,9.7
2023-01-10T22:00,7.5,62,0.7,0.00,0.00,1013.4,867.8,0,0.39,4.1,165,10.8
2023-01-10T23:00,7.0,63,0.4,0.00,0.00,1013.4,867.6,0,0.37,4.0,170,11.2
2023-01-11T00:00,5.3,72,0.7,0.00,0.00,1015.1,868.2,0,0.25,6.5,161,10.8
2023-01-11T01:00,6.7,62,-0.1,0.00,0.00,1015.5,869.2,0,0.37,5.0,159,15.5
2023-01-11T02:00,7.6,59,0.1,0.00,0.00,1016.1,870.2,0,0.43,6.8,162,19.4
2023-01-11T03:00,11.1,53,2.0,0.00,0.00,1016.8,872.4,0,0.62,7.1,156,20.2
2023-01-11T04:00,14.7,42,1.8,0.00,0.00,1017.3,874.5,0,0.98,3.4,108,16.9
2023-01-11T05:00,16.8,35,1.2,0.00,0.00,1016.5,874.7,0,1.24,4.7,99,17.6
2023-01-11T06:00,18.1,33,1.7,0.00,0.00,1015.3,874.3,0,1.39,1.0,135,18.0
2023-01-11T07:00,18.6,33,2.0,0.00,0.00,1014.3,873.7,0,1.44,2.8,310,13.7
2023-01-11T08:00,18.7,34,2.4,0.00,0.00,1013.3,872.8,5,1.42,3.9,304,15.1
2023-01-11T09:00,18.3,36,2.9,0.00,0.00,1012.5,872.0,71,1.35,4.4,305,15.5
