latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
27.732864,85.24719,1293.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),rain (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h)
2022-01-01T00:00,5.3,90,3.8,0.00,0.00,1020.7,873.0,83,0.09,4.4,171,13.0
2022-01-01T01:00,5.4,88,3.6,0.00,0.00,1021.2,873.5,100,0.11,5.1,176,14.8
2022-01-01T02:00,6.8,84,4.3,0.00,0.00,1021.9,874.7,100,0.15,4.3,175,15.1
2022-01-01T03:00,9.5,80,6.2,0.00,0.00,1022.5,876.5,80,0.24,5.1,172,12.2
2022-01-01T04:00,12.9,60,5.4,0.00,0.00,1023.0,878.6,0,0.59,2.3,129,11.5
2022-01-01T05:00,14.5,57,6.2,0.00,0.00,1022.2,878.6,0,0.71,1.8,360,10.8
2022-01-01T06:00,15.3,56,6.7,0.00,0.00,1021.2,878.1,0,0.76,4.7,328,16.9
2022-01-01T07:00,15.5,59,7.4,0.00,0.00,1020.0,877.2,0,0.73,7.1,330,22.3
2022-01-01T08:00,15.3,62,7.9,0.00,0.00,1019.2,876.4,1,0.67,7.5,325,23.4
2022-01-01T09:00,14.8,63,7.9,0.00,0.00,1018.9,875.9,8,0.62,6.1,332,23.4
2022-01-01T10:00,14.2,64,7.6,0.00,0.00,1018.6,875.4,26,0.58,5.6,345,18.7
2022-01-01T11:00,12.4,81,9.2,0.00,0.00,1018.9,874.8,20,0.28,3.9,338,15.5
2022-01-01T12:00,11.7,72,6.9,0.00,0.00,1019.8,875.3,0,0.38,3.3,276,8.6
2022-01-01T13:00,11.3,72,6.4,0.00,0.00,1020.7,875.8,18,0.37,1.5,194,8.6
2022-01-01T14:00,11.1,69,5.7,0.00,0.00,1021.2,876.2,2,0.41,1.4,180,5.0
2022-01-01T15:00,8.5,84,6.0,0.00,0.00,1021.7,875.4,0,0.18,3.6,174,6.8
2022-01-01T16:00,7.9,85,5.6,0.00,0.00,1021.7,875.1,0,0.16,2.9,173,7.6
2022-01-01T17:00,7.6,86,5.5,0.00,0.00,1021.2,874.6,0,0.14,2.5,172,7.9
2022-01-01T18:00,7.3,87,5.3,0.00,0.00,1020.9,874.2,0,0.13,2.2,171,8.3
2022-01-01T19:00,7.0,88,5.1,0.00,0.00,1020.4,873.6,0,0.12,2.5,172,9.4
2022-01-01T20:00,6.6,89,4.9,0.00,0.00,1019.8,872.9,0,0.11,2.9,173,10.8
2022-01-01T21:00,5.8,92,4.6,0.00,0.00,1019.6,872.3,4,0.08,3.6,174,11.5
2022-01-01T22:00,5.2,93,4.2,0.00,0.00,1019.3,871.8,1,0.06,4.0,170,13.0
2022-01-01T23:00,4.8,94,3.9,0.00,0.00,1019.4,871.7,0,0.06,4.4,171,14.0
2022-01-02T00:00,2.5,100,2.5,0.00,0.00,1020.1,871.1,2,0.00,6.9,174,14.8
2022-01-02T01:00,2.7,99,2.6,0.00,0.00,1020.4,871.5,100,0.01,7.3,171,19.8
2022-01-02T02:00,3.9,98,3.5,0.00,0.00,1020.7,872.3,100,0.02,8.4,170,21.2
2022-01-02T03:00,8.9,87,6.8,0.00,0.00,1021.4,875.3,0,0.15,7.5,163,21.2
2022-01-02T04:00,13.2,63,6.4,0.00,0.00,1021.9,877.8,0,0.56,3.6,135,18.0
2022-01-02T05:00,14.7,58,6.5,0.00,0.00,1021.1,877.8,0,0.71,1.3,34,12.2
2022-01-02T06:00,15.6,57,7.1,0.00,0.00,1020.2,877.4,0,0.76,3.3,347,14.0
2022-01-02T07:00,16.1,55,7.2,0.10,0.10,1018.7,876.3,36,0.82,4.5,346,16.9
2022-01-02T08:00,16.3,55,7.4,0.00,0.00,1017.5,875.4,32,0.83,5.4,340,18.4
2022-01-02T09:00,16.0,57,7.6,0.10,0.10,1016.9,874.7,58,0.77,5.0,330,18.7
2022-01-02T10:00,15.2,64,8.4,0.00,0.00,1016.9,874.4,35,0.63,4.8,318,15.8
2022-01-02T11:00,13.4,80,9.9,0.00,0.00,1017.6,874.1,54,0.31,3.1,315,14.0
2022-01-02T12:00,12.2,75,8.0,0.00,0.00,1018.8,874.7,95,0.35,3.3,257,10.4
2022-01-02T13:00,11.7,76,7.6,0.00,0.00,1019.4,874.9,99,0.33,0.4,180,6.1
2022-01-02T14:00,9.5,85,7.1,0.00,0.00,1019.9,874.3,98,0.17,2.2,171,6.1
2022-01-02T15:00,9.4,83,6.6,0.00,0.00,1019.9,874.3,57,0.20,2.5,172,7.2
2022-01-02T16:00,8.8,82,5.9,0.00,0.00,1019.7,873.8,17,0.21,2.9,173,7.9
2022-01-02T17:00,8.4,81,5.3,0.00,0.00,1019.6,873.5,31,0.21,2.9,173,8.3
2022-01-02T18:00,8.0,81,4.9,0.00,0.00,1019.4,873.2,1,0.21,2.9,173,8.6
2022-01-02T19:00,7.7,81,4.6,0.00,0.00,1019.0,872.7,5,0.20,2.5,172,8.6
2022-01-02T20:00,7.4,82,4.4,0.00,0.00,1018.8,872.4,5,0.19,2.5,172,8.6
2022-01-02T21:00,6.9,83,4.3,0.00,0.00,1018.0,871.5,10,0.17,3.3,174,10.4
2022-01-02T22:00,6.2,86,4.1,0.00,0.00,1017.3,870.5,14,0.13,4.4,171,13.0
2022-01-02T23:00,5.7,89,4.0,0.00,0.00,1017.1,870.1,2,0.11,4.7,171,14.0
2022-01-03T00:00,5.4,91,4.0,0.00,0.00,1018.0,870.7,10,0.08,4.4,171,14.8
2022-01-03T01:00,5.5,90,3.9,0.00,0.00,1018.3,871.0,4,0.09,5.1,172,14.4
2022-01-03T02:00,6.3,88,4.4,0.00,0.00,1018.9,871.9,22,0.12,5.4,172,15.1
2022-01-03T03:00,10.2,81,7.1,0.00,0.00,1019.6,874.4,30,0.24,6.0,163,15.1
2022-01-03T04:00,13.3,62,6.3,0.00,0.00,1020.1,876.3,8,0.58,3.0,104,13.7
2022-01-03T05:00,14.6,61,7.1,0.00,0.00,1019.1,876.0,19,0.66,3.9,34,14.8
2022-01-03T06:00,15.7,57,7.3,0.00,0.00,1017.5,875.1,13,0.76,4.0,10,15.5
2022-01-03T07:00,16.6,53,6.9,0.00,0.00,1015.9,874.2,27,0.90,6.3,336,19.4
2022-01-03T08:00,16.7,52,6.8,0.00,0.00,1015.1,873.5,38,0.91,8.9,320,25.9
2022-01-03T09:00,15.9,59,7.9,0.00,0.00,1015.0,873.1,31,0.74,9.4,320,27.0
2022-01-03T10:00,14.8,66,8.4,0.00,0.00,1015.4,872.9,17,0.58,7.6,329,25.9
2022-01-03T11:00,13.2,78,9.4,0.00,0.00,1016.1,872.8,4,0.33,2.9,353,18.7
2022-01-03T12:00,13.2,68,7.3,0.00,0.00,1017.0,873.5,4,0.49,3.3,276,9.4
2022-01-03T13:00,12.6,70,7.2,0.00,0.00,1017.8,874.0,1,0.44,0.4,180,6.5
2022-01-03T14:00,10.8,77,6.8,0.00,0.00,1018.5,873.7,1,0.30,1.9,158,4.7
2022-01-03T15:00,9.2,83,6.4,0.00,0.00,1018.6,873.1,0,0.20,3.8,163,8.6
2022-01-03T16:00,8.7,84,6.2,0.00,0.00,1018.7,872.9,0,0.18,4.1,165,10.1
2022-01-03T17:00,8.5,85,6.2,0.00,0.00,1018.9,873.0,0,0.17,3.3,167,9.7
2022-01-03T18:00,8.3,86,6.1,0.00,0.00,1018.8,872.8,5,0.16,2.5,172,9.4
2022-01-03T19:00,8.2,85,5.9,0.00,0.00,1018.4,872.4,13,0.16,2.5,172,9.4
2022-01-03T20:00,8.1,85,5.7,0.00,0.00,1017.9,871.9,13,0.16,3.0,166,10.4
2022-01-03T21:00,8.0,83,5.4,0.00,0.00,1017.3,871.4,15,0.18,3.3,167,10.4
2022-01-03T22:00,7.8,83,5.0,0.00,0.00,1016.9,870.9,11,0.18,3.0,166,10.1
2022-01-03T23:00,7.7,81,4.7,0.00,0.00,1016.5,870.6,0,0.20,3.9,158,10.8
2022-01-04T00:00,6.1,88,4.3,0.00,0.00,1017.4,870.6,30,0.11,5.9,166,11.2
2022-01-04T01:00,7.2,84,4.6,0.00,0.00,1018.3,871.9,0,0.17,4.1,165,13.0
2022-01-04T02:00,7.8,82,5.0,0.00,0.00,1019.2,872.9,0,0.19,4.1,165,11.9
2022-01-04T03:00,10.8,81,7.6,0.00,0.00,1019.9,874.9,0,0.25,5.8,158,13.7
2022-01-04T04:00,13.7,61,6.4,0.00,0.00,1020.0,876.3,0,0.61,3.3,103,13.7
2022-01-04T05:00,15.3,58,7.0,0.00,0.00,1019.1,876.3,0,0.74,2.8,40,13.0
2022-01-04T06:00,16.3,56,7.4,0.00,0.00,1018.0,875.8,1,0.82,3.2,360,14.4
2022-01-04T07:00,16.9,55,7.7,0.00,0.00,1016.6,874.9,6,0.87,5.4,340,18.7
2022-01-04T08:00,16.7,56,7.8,0.00,0.00,1015.7,874.0,9,0.84,6.6,331,21.6
2022-01-04T09:00,16.1,60,8.4,0.00,0.00,1015.6,873.7,23,0.73,6.9,321,22.3
2022-01-04T10:00,15.1,65,8.6,0.00,0.00,1015.8,873.4,36,0.59,6.0,335,20.9
2022-01-04T11:00,13.3,81,10.1,0.00,0.00,1016.3,873.0,6,0.29,3.2,333,16.6
2022-01-04T12:00,12.3,75,8.0,0.00,0.00,1017.4,873.5,7,0.36,1.6,207,7.9
2022-01-04T13:00,11.9,76,7.7,0.00,0.00,1018.2,874.0,14,0.34,1.6,153,4.0
2022-01-04T14:00,9.7,85,7.2,0.00,0.00,1018.6,873.3,2,0.18,3.3,174,7.2
2022-01-04T15:00,9.2,85,6.8,0.00,0.00,1018.9,873.3,2,0.18,3.3,167,8.3
2022-01-04T16:00,8.9,84,6.3,0.00,0.00,1019.5,873.7,4,0.19,3.5,156,6.8
2022-01-04T17:00,9.1,82,6.2,0.00,0.00,1018.3,872.8,0,0.21,4.2,149,13.0
2022-01-04T18:00,8.6,83,6.0,0.00,0.00,1018.0,872.3,3,0.19,3.6,174,13.7
2022-01-04T19:00,7.4,87,5.5,0.00,0.00,1018.6,872.2,0,0.13,1.8,169,11.5
2022-01-04T20:00,7.8,86,5.6,0.00,0.00,1017.9,871.8,3,0.15,2.9,173,8.3
2022-01-04T21:00,7.2,88,5.4,0.00,0.00,1017.8,871.4,100,0.12,1.8,169,10.1
2022-01-04T22:00,7.5,87,5.6,0.00,0.00,1017.3,871.2,58,0.13,2.3,162,7.6
2022-01-04T23:00,7.5,87,5.4,0.00,0.00,1016.7,870.6,37,0.14,4.0,175,12.6
2022-01-05T00:00,6.1,92,4.9,0.00,0.00,1018.5,871.5,63,0.07,2.5,172,11.9
2022-01-05T01:00,6.9,92,5.7,0.00,0.00,1018.7,872.1,65,0.08,4.7,171,13.0
2022-01-05T02:00,7.0,92,5.9,0.00,0.00,1019.1,872.5,68,0.08,6.2,170,15.5
2022-01-05T03:00,10.5,83,7.8,0.00,0.00,1019.6,874.5,86,0.22,5.2,164,15.5
2022-01-05T04:00,13.3,66,7.1,0.00,0.00,1019.9,876.1,73,0.52,1.6,117,12.6
2022-01-05T05:00,14.8,61,7.4,0.00,0.00,1019.2,876.2,31,0.65,1.8,11,11.5
2022-01-05T06:00,15.6,61,8.0,0.00,0.00,1018.1,875.6,82,0.70,4.2,340,16.6
2022-01-05T07:00,16.0,62,8.6,0.00,0.00,1016.3,874.2,98,0.70,4.7,337,18.4
2022-01-05T08:00,16.2,64,9.3,0.00,0.00,1015.5,873.6,100,0.67,6.5,326,21.2
2022-01-05T09:00,15.5,67,9.4,0.00,0.00,1015.2,873.0,100,0.58,6.4,317,21.6
2022-01-05T10:00,14.5,70,9.1,0.00,0.00,1015.2,872.6,100,0.50,5.9,322,18.7
2022-01-05T11:00,13.2,77,9.3,0.00,0.00,1016.1,872.8,10,0.35,3.7,331,15.8
2022-01-05T12:00,12.0,76,7.9,0.00,0.00,1017.1,873.1,100,0.34,4.7,4,10.8
2022-01-05T13:00,10.7,86,8.4,0.00,0.00,1017.8,873.1,97,0.18,3.2,117,10.4
2022-01-05T14:00,9.9,84,7.4,0.00,0.00,1018.1,873.0,29,0.19,2.5,172,6.8
2022-01-05T15:00,9.2,87,7.2,0.00,0.00,1018.9,873.3,100,0.15,2.6,164,8.6
2022-01-05T16:00,9.4,86,7.3,0.00,0.00,1019.6,874.0,98,0.16,2.5,180,7.6
2022-01-05T17:00,10.2,86,7.9,0.00,0.00,1019.2,874.0,100,0.18,2.6,164,7.6
2022-01-05T18:00,9.5,87,7.4,0.00,0.00,1018.5,873.1,100,0.16,2.9,173,8.6
2022-01-05T19:00,9.8,86,7.7,0.00,0.00,1018.6,873.4,100,0.16,2.2,180,8.6
2022-01-05T20:00,9.9,86,7.7,0.00,0.00,1018.5,873.3,100,0.17,1.1,180,7.6
2022-01-05T21:00,9.8,86,7.6,0.20,0.20,1018.2,873.0,100,0.17,1.8,180,7.6
2022-01-05T22:00,9.6,89,7.8,0.50,0.50,1018.1,872.8,100,0.14,1.4,180,7.9
2022-01-05T23:00,9.6,90,8.1,1.00,1.00,1018.0,872.8,86,0.12,2.5,180,9.0
2022-01-06T00:00,8.6,93,7.5,0.30,0.30,1017.5,871.8,70,0.08,3.7,169,9.4
2022-01-06T01:00,8.1,91,6.7,0.00,0.00,1018.0,872.0,36,0.10,3.8,163,11.2
2022-01-06T02:00,8.7,90,7.2,0.00,0.00,1018.8,873.0,100,0.11,4.7,171,13.7
2022-01-06T03:00,10.8,91,9.4,0.00,0.00,1019.2,874.3,75,0.12,6.1,180,15.8
2022-01-06T04:00,13.8,71,8.6,0.00,0.00,1019.7,876.2,50,0.46,1.8,191,15.8
2022-01-06T05:00,15.3,60,7.5,0.00,0.00,1019.3,876.5,93,0.70,4.2,340,15.1
2022-01-06T06:00,15.7,59,7.8,0.00,0.00,1017.8,875.4,93,0.72,6.1,320,18.4
2022-01-06T07:00,15.8,62,8.6,0.00,0.00,1016.6,874.4,58,0.68,6.9,321,20.2
2022-01-06T08:00,16.1,64,9.2,0.00,0.00,1015.6,873.7,100,0.66,7.9,321,22.3
2022-01-06T09:00,15.4,69,9.8,0.00,0.00,1014.7,872.6,96,0.54,6.4,333,23.4
2022-01-06T10:00,14.9,71,9.6,0.00,0.00,1014.7,872.4,17,0.50,5.4,323,18.0
2022-01-06T11:00,13.9,79,10.3,0.00,0.00,1015.0,872.2,56,0.34,3.1,324,14.0
2022-01-06T12:00,13.4,77,9.4,0.00,0.00,1015.8,872.6,99,0.36,1.1,288,11.2
2022-01-06T13:00,12.5,80,9.1,0.00,0.00,1017.0,873.2,100,0.29,2.8,230,7.9
2022-01-06T14:00,11.9,84,9.2,0.00,0.00,1018.0,873.8,100,0.23,2.3,198,9.4
2022-01-06T15:00,11.0,85,8.5,0.00,0.00,1018.3,873.7,99,0.20,2.2,189,7.2
2022-01-06T16:00,10.3,87,8.2,0.00,0.00,1019.2,874.1,100,0.16,2.2,189,9.0
2022-01-06T17:00,11.2,81,8.0,0.00,0.00,1019.1,874.4,100,0.26,2.4,207,7.6
2022-01-06T18:00,10.3,85,8.0,0.00,0.00,1018.9,873.9,100,0.18,2.9,173,7.2
2022-01-06T19:00,10.5,82,7.6,0.00,0.00,1018.3,873.4,100,0.23,3.8,163,10.8
2022-01-06T20:00,10.3,83,7.6,0.00,0.00,1018.1,873.2,100,0.21,4.3,156,12.2
2022-01-06T21:00,10.0,85,7.6,0.10,0.10,1017.6,872.6,100,0.18,4.8,167,13.0
2022-01-06T22:00,9.6,88,7.6,0.00,0.00,1016.8,871.7,100,0.15,5.4,172,15.1
2022-01-06T23:00,9.2,89,7.5,0.00,0.00,1016.7,871.4,100,0.13,4.4,171,14.8
2022-01-07T00:00,9.7,87,7.7,0.00,0.00,1017.8,872.6,100,0.16,2.2,180,12.6
2022-01-07T01:00,9.8,85,7.4,0.00,0.00,1018.5,873.3,100,0.18,2.6,164,9.4
2022-01-07T02:00,10.2,84,7.7,0.10,0.10,1018.7,873.6,100,0.20,4.1,165,11.5
2022-01-07T03:00,12.3,80,9.0,0.00,0.00,1019.6,875.4,63,0.28,5.1,172,12.6
2022-01-07T04:00,14.9,63,8.0,0.00,0.00,1020.1,877.0,76,0.62,2.9,120,13.7
2022-01-07T05:00,16.3,60,8.6,0.00,0.00,1019.9,877.5,76,0.74,2.5,352,11.5
2022-01-07T06:00,17.0,57,8.3,0.00,0.00,1018.8,876.8,98,0.84,5.1,321,16.9
2022-01-07T07:00,16.9,57,8.4,0.10,0.10,1017.9,876.0,100,0.82,5.1,309,17.6
2022-01-07T08:00,16.4,61,8.8,0.00,0.00,1017.4,875.3,100,0.73,6.3,329,18.7
2022-01-07T09:00,15.2,70,9.9,0.00,0.00,1017.4,874.8,100,0.51,7.7,332,20.5
2022-01-07T10:00,14.7,74,10.1,0.00,0.00,1017.1,874.3,100,0.44,5.2,344,19.8
2022-01-07T11:00,14.1,81,10.9,0.00,0.00,1017.2,874.1,100,0.30,2.2,351,12.6
2022-01-07T12:00,13.5,78,9.7,0.00,0.00,1017.1,873.8,99,0.34,1.1,162,7.2
2022-01-07T13:00,13.1,80,9.7,0.00,0.00,1018.6,874.9,100,0.31,3.6,276,7.6
2022-01-07T14:00,12.1,87,10.0,0.00,0.00,1019.5,875.2,100,0.19,2.6,214,8.3
2022-01-07T15:00,11.5,90,9.9,0.00,0.00,1019.9,875.3,100,0.14,2.2,171,6.5
2022-01-07T16:00,11.4,89,9.7,0.00,0.00,1020.1,875.4,99,0.14,2.5,180,7.6
2022-01-07T17:00,11.2,90,9.6,0.00,0.00,1019.6,874.9,100,0.14,3.8,163,10.1
2022-01-07T18:00,10.4,91,9.0,0.00,0.00,1019.0,874.0,70,0.11,4.7,171,13.0
2022-01-07T19:00,9.5,92,8.3,0.00,0.00,1018.4,873.1,98,0.10,4.7,171,14.4
2022-01-07T20:00,9.6,91,8.2,0.00,0.00,1018.1,872.8,100,0.11,4.0,170,14.4
2022-01-07T21:00,9.6,88,7.7,0.00,0.00,1017.5,872.3,97,0.14,4.0,170,13.3
2022-01-07T22:00,9.9,84,7.3,0.00,0.00,1016.9,871.9,100,0.20,4.1,165,13.3
2022-01-07T23:00,10.0,82,7.0,0.00,0.00,1016.8,871.9,43,0.23,3.3,174,13.0
2022-01-08T00:00,10.6,76,6.5,0.00,0.00,1017.5,872.8,66,0.31,2.5,172,14.0
2022-01-08T01:00,10.5,75,6.4,0.00,0.00,1018.0,873.2,100,0.31,3.6,174,11.5
2022-01-08T02:00,10.9,77,6.9,0.00,0.00,1018.6,873.9,100,0.30,4.0,175,12.2
2022-01-08T03:00,13.1,79,9.5,0.00,0.00,1019.5,875.7,64,0.32,4.3,180,11.9
2022-01-08T04:00,16.1,58,7.8,0.00,0.00,1019.8,877.3,100,0.78,0.8,207,10.8
2022-01-08T05:00,16.4,60,8.5,0.00,0.00,1020.1,877.7,100,0.75,4.2,329,13.7
2022-01-08T06:00,16.0,63,9.0,0.00,0.00,1019.4,876.9,100,0.67,5.5,349,17.3
2022-01-08T07:00,16.4,61,8.9,0.00,0.00,1018.0,875.8,100,0.72,5.1,352,16.6
2022-01-08T08:00,16.4,62,9.1,0.00,0.00,1017.1,875.1,100,0.71,5.2,344,16.2
2022-01-08T09:00,16.0,64,9.1,0.00,0.00,1016.5,874.4,100,0.66,3.8,343,15.5
2022-01-08T10:00,15.3,69,9.6,0.00,0.00,1016.8,874.3,100,0.54,5.3,332,13.3
2022-01-08T11:00,14.0,77,10.1,0.00,0.00,1017.2,874.1,100,0.36,3.5,336,13.3
2022-01-08T12:00,12.0,86,9.8,0.00,0.00,1018.1,874.0,100,0.19,3.3,193,9.7
2022-01-08T13:00,12.5,81,9.3,0.30,0.30,1018.9,874.9,100,0.27,3.7,241,8.6
2022-01-08T14:00,12.2,88,10.2,1.20,1.20,1019.4,875.1,100,0.18,1.8,349,9.0
2022-01-08T15:00,11.7,91,10.2,0.70,0.70,1019.4,874.9,92,0.13,0.8,153,6.1
2022-01-08T16:00,10.7,93,9.6,0.00,0.00,1018.9,874.0,29,0.09,4.3,180,13.3
2022-01-08T17:00,9.6,94,8.7,0.00,0.00,1018.3,873.0,24,0.07,4.0,175,14.8
2022-01-08T18:00,8.9,93,7.8,0.00,0.00,1017.5,872.0,30,0.08,4.0,175,14.8
2022-01-08T19:00,8.6,90,7.1,0.00,0.00,1017.0,871.4,26,0.11,3.3,174,14.0
2022-01-08T20:00,8.4,89,6.6,0.00,0.00,1016.3,870.7,34,0.12,2.9,173,12.6
2022-01-08T21:00,8.3,87,6.2,0.00,0.00,1015.7,870.2,8,0.14,3.3,174,12.6
2022-01-08T22:00,8.1,85,5.7,0.00,0.00,1015.2,869.6,94,0.16,2.9,173,12.6
2022-01-08T23:00,8.2,83,5.5,0.00,0.00,1015.1,869.6,97,0.18,2.5,172,11.5
2022-01-09T00:00,8.6,83,5.8,0.00,0.00,1016.1,870.7,100,0.20,1.8,169,10.8
2022-01-09T01:00,9.4,76,5.5,0.00,0.00,1016.9,871.7,100,0.28,1.8,169,9.4
2022-01-09T02:00,10.8,72,6.0,0.00,0.00,1017.0,872.5,93,0.36,2.5,172,8.6
2022-01-09T03:00,12.9,75,8.6,0.00,0.00,1016.9,873.3,0,0.37,5.6,165,13.0
2022-01-09T04:00,15.4,56,6.7,0.00,0.00,1016.9,874.5,0,0.77,3.4,148,14.8
2022-01-09T05:00,16.8,53,7.3,0.00,0.00,1016.1,874.4,87,0.89,0.5,45,12.6
2022-01-09T06:00,17.7,52,7.7,0.00,0.00,1015.2,874.0,99,0.98,3.3,319,12.6
2022-01-09T07:00,18.0,56,9.2,0.00,0.00,1014.3,873.4,100,0.90,6.6,315,20.2
2022-01-09T08:00,17.4,61,9.7,0.00,0.00,1014.0,872.9,100,0.78,6.9,321,21.2
2022-01-09T09:00,17.1,62,9.8,0.00,0.00,1013.8,872.5,100,0.74,6.6,319,19.8
2022-01-09T10:00,16.3,63,9.3,0.00,0.00,1014.2,872.6,100,0.69,7.4,321,20.5
2022-01-09T11:00,15.1,70,9.6,0.00,0.00,1014.5,872.3,100,0.52,4.5,331,19.4
2022-01-09T12:00,13.7,76,9.6,0.00,0.00,1014.9,872.0,100,0.37,3.8,311,14.4
2022-01-09T13:00,12.4,86,10.1,0.00,0.00,1015.6,872.0,100,0.20,3.8,221,9.7
2022-01-09T14:00,13.1,79,9.5,0.00,0.00,1016.0,872.7,100,0.32,3.7,241,10.1
2022-01-09T15:00,13.0,79,9.3,0.00,0.00,1016.9,873.4,100,0.32,3.6,233,9.7
2022-01-09T16:00,11.2,88,9.4,0.00,0.00,1017.2,872.8,100,0.15,1.8,191,8.6
2022-01-09T17:00,11.1,89,9.3,0.00,0.00,1017.5,873.0,100,0.15,2.5,188,5.4
2022-01-09T18:00,10.8,88,8.9,0.00,0.00,1017.4,872.8,100,0.16,2.5,188,7.2
2022-01-09T19:00,10.8,87,8.8,0.00,0.00,1017.1,872.5,100,0.16,3.6,174,10.4
2022-01-09T20:00,10.4,89,8.6,0.00,0.00,1016.6,871.9,95,0.14,4.0,175,11.2
2022-01-09T21:00,9.6,89,8.0,0.00,0.00,1016.0,871.0,84,0.13,4.0,175,12.2
2022-01-09T22:00,9.6,86,7.4,0.00,0.00,1015.5,870.6,95,0.17,4.4,171,13.3
2022-01-09T23:00,9.2,84,6.6,0.00,0.00,1015.2,870.2,75,0.19,5.4,176,15.1
2022-01-10T00:00,8.7,83,6.0,0.00,0.00,1015.4,870.1,49,0.19,6.2,170,16.2
2022-01-10T01:00,8.7,79,5.3,0.00,0.00,1016.1,870.7,27,0.23,5.8,173,18.0
2022-01-10T02:00,9.2,78,5.6,0.00,0.00,1016.6,871.4,2,0.26,5.8,173,16.9
2022-01-10T03:00,12.7,76,8.6,0.00,0.00,1017.4,873.7,10,0.35,5.5,169,16.2
2022-01-10T04:00,15.7,55,6.6,0.00,0.00,1018.0,875.5,27,0.80,1.1,180,13.0
2022-01-10T05:00,16.6,53,6.9,0.00,0.00,1017.7,875.7,33,0.89,3.0,284,11.2
2022-01-10T06:00,16.3,58,8.0,0.00,0.00,1017.3,875.2,49,0.78,4.1,315,15.8
2022-01-10T07:00,15.5,63,8.6,0.10,0.10,1016.8,874.4,38,0.64,1.3,326,16.2
2022-01-10T08:00,16.0,61,8.5,0.00,0.00,1015.9,873.9,32,0.70,1.4,360,14.4
2022-01-10T09:00,14.5,70,9.1,0.10,0.10,1016.4,873.6,81,0.49,3.9,304,16.2
2022-01-10T10:00,13.6,77,9.7,0.10,0.10,1016.6,873.4,48,0.35,4.0,27,16.2
2022-01-10T11:00,12.6,79,9.1,0.40,0.40,1016.8,873.1,55,0.30,3.0,166,13.3
2022-01-10T12:00,10.8,89,9.1,0.00,0.00,1016.5,872.0,6,0.14,2.9,180,10.1
2022-01-10T13:00,10.2,91,8.8,0.00,0.00,1017.4,872.5,4,0.12,3.6,174,10.8
2022-01-10T14:00,9.5,92,8.3,0.00,0.00,1017.9,872.6,2,0.09,4.3,175,13.0
2022-01-10T15:00,8.9,93,7.9,0.00,0.00,1018.3,872.7,1,0.08,4.7,176,14.4
2022-01-10T16:00,8.6,92,7.4,0.00,0.00,1018.7,872.9,0,0.09,4.3,180,14.8
2022-01-10T17:00,8.2,91,6.9,0.00,0.00,1018.4,872.4,0,0.10,5.8,176,16.9
2022-01-10T18:00,7.9,91,6.5,0.00,0.00,1018.2,872.1,0,0.10,5.4,176,17.3
2022-01-10T19:00,7.5,90,6.0,0.00,0.00,1018.0,871.8,0,0.10,4.7,176,16.2
2022-01-10T20:00,7.4,89,5.7,0.00,0.00,1017.7,871.5,0,0.12,3.6,174,14.4
2022-01-10T21:00,7.4,87,5.4,0.00,0.00,1017.2,871.0,1,0.13,3.2,180,13.0
2022-01-10T22:00,7.2,87,5.1,0.00,0.00,1016.8,870.6,2,0.14,2.9,180,12.2
2022-01-10T23:00,7.3,86,5.1,0.00,0.00,1016.5,870.4,2,0.14,2.5,172,10.4
2022-01-11T00:00,7.1,87,5.2,0.00,0.00,1017.5,871.1,0,0.13,2.9,173,10.4
2022-01-11T01:00,7.0,86,4.8,0.00,0.00,1018.2,871.7,2,0.14,2.5,172,11.2
2022-01-11T02:00,8.3,82,5.5,0.00,0.00,1018.5,872.6,0,0.19,3.7,169,11.5
2022-01-11T03:00,11.6,81,8.4,0.00,0.00,1019.0,874.5,0,0.26,4.6,162,13.3
2022-01-11T04:00,14.4,64,7.7,0.00,0.00,1019.3,876.1,0,0.58,2.5,82,12.6
2022-01-11T05:00,15.4,63,8.4,0.00,0.00,1018.5,875.9,14,0.65,3.4,32,14.4
2022-01-11T06:00,16.6,57,8.2,0.00,0.00,1017.3,875.4,41,0.81,3.0,14,16.2
2022-01-11T07:00,17.5,49,6.8,0.00,0.00,1015.5,874.2,92,1.01,3.9,326,18.0
2022-01-11T08:00,17.0,56,8.1,0.00,0.00,1014.8,873.4,99,0.86,6.4,313,19.1
2022-01-11T09:00,16.3,59,8.2,0.00,0.00,1014.3,872.6,84,0.76,6.0,303,19.8
2022-01-11T10:00,15.6,61,8.1,0.00,0.00,1014.0,872.1,40,0.70,2.8,320,16.9
2022-01-11T11:00,14.7,77,10.7,0.00,0.00,1014.0,871.6,14,0.38,2.4,333,8.6
2022-01-11T12:00,13.5,72,8.5,0.00,0.00,1014.8,871.8,40,0.44,1.5,166,5.8
2022-01-11T13:00,11.4,80,8.1,0.00,0.00,1015.6,871.5,95,0.27,2.5,180,8.6
2022-01-11T14:00,10.6,82,7.7,0.00,0.00,1016.4,871.9,100,0.23,2.2,180,9.0
