"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T01:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T02:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T09:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T10:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T11:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T12:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T13:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T14:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T15:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T16:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T17:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T18:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T19:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T20:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T21:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T22:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T23:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7712,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-22T00:00:00+05:45",27.712463,85.315704,"o3","ppm",-0.999
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T01:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",112.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T02:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",113.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T03:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",133.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T09:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",63.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T10:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",63.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T11:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",99.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T12:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",80.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T13:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",33.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T14:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",114.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T15:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",100.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T16:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",94.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T17:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",121.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T18:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",133.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T19:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",129.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T20:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",108.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T21:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",126.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T22:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",166.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-21T23:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",116.0
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-03-22T00:00:00+05:45",27.712463,85.315704,"pm25","µg/m³",101.0
