"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T01:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-7.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T02:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T03:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T04:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T05:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T06:00:00+05:45","27.712464","85.315703","pm25","µg/m³","6.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T07:00:00+05:45","27.712464","85.315703","pm25","µg/m³","18.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T08:00:00+05:45","27.712464","85.315703","pm25","µg/m³","36.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T09:00:00+05:45","27.712464","85.315703","pm25","µg/m³","40.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T10:00:00+05:45","27.712464","85.315703","pm25","µg/m³","8.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T11:00:00+05:45","27.712464","85.315703","pm25","µg/m³","61.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T12:00:00+05:45","27.712464","85.315703","pm25","µg/m³","7.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T13:00:00+05:45","27.712464","85.315703","pm25","µg/m³","38.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T14:00:00+05:45","27.712464","85.315703","pm25","µg/m³","26.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T15:00:00+05:45","27.712464","85.315703","pm25","µg/m³","26.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T16:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-15.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T17:00:00+05:45","27.712464","85.315703","pm25","µg/m³","38.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T18:00:00+05:45","27.712464","85.315703","pm25","µg/m³","35.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T19:00:00+05:45","27.712464","85.315703","pm25","µg/m³","35.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T20:00:00+05:45","27.712464","85.315703","pm25","µg/m³","71.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T21:00:00+05:45","27.712464","85.315703","pm25","µg/m³","25.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T22:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-15.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-19T23:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-15.0"
3460,7711,"Phora Durbar Kathman-3460","2024-08-20T00:00:00+05:45","27.712464","85.315703","pm25","µg/m³","6.0"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T01:00:00+05:45","27.712464","85.315703","o3","ppm","0.01"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T02:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T03:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T04:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T05:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T06:00:00+05:45","27.712464","85.315703","o3","ppm","0.002"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T07:00:00+05:45","27.712464","85.315703","o3","ppm","0.0"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T08:00:00+05:45","27.712464","85.315703","o3","ppm","0.01"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T09:00:00+05:45","27.712464","85.315703","o3","ppm","0.023"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T10:00:00+05:45","27.712464","85.315703","o3","ppm","0.027"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T11:00:00+05:45","27.712464","85.315703","o3","ppm","0.03"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T12:00:00+05:45","27.712464","85.315703","o3","ppm","0.037"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T13:00:00+05:45","27.712464","85.315703","o3","ppm","0.025"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T14:00:00+05:45","27.712464","85.315703","o3","ppm","0.026"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T15:00:00+05:45","27.712464","85.315703","o3","ppm","0.026"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T16:00:00+05:45","27.712464","85.315703","o3","ppm","0.025"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T17:00:00+05:45","27.712464","85.315703","o3","ppm","0.021"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T18:00:00+05:45","27.712464","85.315703","o3","ppm","0.01"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T19:00:00+05:45","27.712464","85.315703","o3","ppm","0.01"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T20:00:00+05:45","27.712464","85.315703","o3","ppm","0.009"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T21:00:00+05:45","27.712464","85.315703","o3","ppm","0.001"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T22:00:00+05:45","27.712464","85.315703","o3","ppm","0.004"
3460,7712,"Phora Durbar Kathman-3460","2024-08-19T23:00:00+05:45","27.712464","85.315703","o3","ppm","0.007"
3460,7712,"Phora Durbar Kathman-3460","2024-08-20T00:00:00+05:45","27.712464","85.315703","o3","ppm","0.013"
