"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T01:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T02:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T03:00:00+05:45","27.712464","85.315703","pm25","µg/m³","62.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T04:00:00+05:45","27.712464","85.315703","pm25","µg/m³","132.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T05:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T06:00:00+05:45","27.712464","85.315703","pm25","µg/m³","81.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T07:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T08:00:00+05:45","27.712464","85.315703","pm25","µg/m³","39.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T09:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-15.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T10:00:00+05:45","27.712464","85.315703","pm25","µg/m³","100.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T11:00:00+05:45","27.712464","85.315703","pm25","µg/m³","16.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T12:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T13:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T14:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-7.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T15:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-15.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T16:00:00+05:45","27.712464","85.315703","pm25","µg/m³","72.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T17:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-15.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T18:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T19:00:00+05:45","27.712464","85.315703","pm25","µg/m³","23.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T20:00:00+05:45","27.712464","85.315703","pm25","µg/m³","23.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T21:00:00+05:45","27.712464","85.315703","pm25","µg/m³","105.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T22:00:00+05:45","27.712464","85.315703","pm25","µg/m³","-999.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-10T23:00:00+05:45","27.712464","85.315703","pm25","µg/m³","47.0"
3460,7711,"Phora Durbar Kathman-3460","2024-10-11T00:00:00+05:45","27.712464","85.315703","pm25","µg/m³","47.0"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T01:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T02:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T03:00:00+05:45","27.712464","85.315703","o3","ppm","0.0"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T04:00:00+05:45","27.712464","85.315703","o3","ppm","0.0"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T05:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T06:00:00+05:45","27.712464","85.315703","o3","ppm","-0.003"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T07:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T08:00:00+05:45","27.712464","85.315703","o3","ppm","0.017"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T09:00:00+05:45","27.712464","85.315703","o3","ppm","0.017"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T10:00:00+05:45","27.712464","85.315703","o3","ppm","0.035"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T11:00:00+05:45","27.712464","85.315703","o3","ppm","0.041"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T12:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T13:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T14:00:00+05:45","27.712464","85.315703","o3","ppm","0.031"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T15:00:00+05:45","27.712464","85.315703","o3","ppm","0.031"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T16:00:00+05:45","27.712464","85.315703","o3","ppm","0.029"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T17:00:00+05:45","27.712464","85.315703","o3","ppm","0.029"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T18:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T19:00:00+05:45","27.712464","85.315703","o3","ppm","0.023"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T20:00:00+05:45","27.712464","85.315703","o3","ppm","0.023"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T21:00:00+05:45","27.712464","85.315703","o3","ppm","0.023"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T22:00:00+05:45","27.712464","85.315703","o3","ppm","-0.999"
3460,7712,"Phora Durbar Kathman-3460","2024-10-10T23:00:00+05:45","27.712464","85.315703","o3","ppm","0.016"
3460,7712,"Phora Durbar Kathman-3460","2024-10-11T00:00:00+05:45","27.712464","85.315703","o3","ppm","0.016"
