"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-10-15T01:00:00+05:45","27.712463","85.315704","pm25","µg/m³","30.0"
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-10-15T02:00:00+05:45","27.712463","85.315704","pm25","µg/m³","109.0"
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-10-15T03:00:00+05:45","27.712463","85.315704","pm25","µg/m³","20.0"
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-10-15T04:00:00+05:45","27.712463","85.315704","pm25","µg/m³","99.0"
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-10-15T05:00:00+05:45","27.712463","85.315704","pm25","µg/m³","37.0"
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-10-15T06:00:00+05:45","27.712463","85.315704","pm25","µg/m³","73.0"
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-10-15T07:00:00+05:45","27.712463","85.315704","pm25","µg/m³","-999.0"
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-10-15T08:00:00+05:45","27.712463","85.315704","pm25","µg/m³","-999.0"
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-10-15T09:00:00+05:45","27.712463","85.315704","pm25","µg/m³","73.0"
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-10-15T10:00:00+05:45","27.712463","85.315704","pm25","µg/m³","73.0"
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-10-15T11:00:00+05:45","27.712463","85.315704","pm25","µg/m³","58.0"
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-10-15T12:00:00+05:45","27.712463","85.315704","pm25","µg/m³","-999.0"
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-10-15T13:00:00+05:45","27.712463","85.315704","pm25","µg/m³","-999.0"
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-10-15T14:00:00+05:45","27.712463","85.315704","pm25","µg/m³","-999.0"
3460,7711,"US Diplomatic Post: Phora Durbar Kathmandu-3460","2024-10-15T15:00:00+05:45","27.712463","85.315704","pm25","µg/m³","-999.0"
